Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Female,Male,cop_V,cop_IV,cop_III,cop II,cop I,nauplii,,,,,,,,,
21.00,8.00,2014.00,21/08/2014,50_100,75.00,D3,1561,1.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,10.00,2014.00,18/10/2014,50_100,75.00,D3,1562,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,11.00,2014.00,17/11/2014,50_100,75.00,D3,1563,2.00,1.00,4.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,6.00,2015.00,20/06/2015,50_100,75.00,D3,1564,1.00,0.00,2.00,1.00,1.00,0.00,1.00,0.00,,,,,,,,,
20.00,7.00,2015.00,20/07/2015,50_100,75.00,D3,1565,1.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,8.00,2015.00,19/08/2015,50_100,75.00,D3,1566,0.20,0.00,1.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,9.00,2015.00,21/09/2015,50_100,75.00,D3,1567,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,10.00,2015.00,20/10/2015,50_100,75.00,D3,1568,1.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,8.00,2016.00,14/08/2016,41_82,61.50,D3,1569,0.00,0.00,1.00,15.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2016.00,20/09/2016,50_100,75.00,D3,1570,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
13.00,11.00,2016.00,13/11/2016,50_100,75.00,D3,1571,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,5.00,2017.00,20/05/2017,50_100,75.00,D3,1572,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,
21.00,6.00,2017.00,21/06/2017,50_100,75.00,D3,1573,1.00,0.00,4.00,0.00,1.00,0.00,1.00,1.00,,,,,,,,,
18.00,7.00,2017.00,18/07/2017,50_100,75.00,D3,1574,1.00,0.00,1.00,108.00,0.00,0.00,0.00,0.00,,,,,,,,,
22.00,8.00,2017.00,22/08/2017,50_100,75.00,D3,1575,1.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2017.00,20/09/2017,50_100,75.00,D3,1576,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
22.00,10.00,2017.00,22/10/2017,50_100,75.00,D3,1577,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,11.00,2017.00,14/11/2017,50_100,75.00,D3,1578,4.00,1.00,13.00,18.00,0.00,0.00,0.00,0.00,,,,,,,,,
25.00,5.00,2018.00,25/05/2018,50_100,75.00,D3,1579,1.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,,,,,,,,,
26.00,6.00,2018.00,26/06/2018,50_100,75.00,D3,1580,1.00,0.00,3.00,4.00,2.00,0.00,1.00,0.00,,,,,,,,,
18.00,7.00,2018.00,18/07/2018,50_100,75.00,D3,1581,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2018.00,21/08/2018,47_100,73.50,D3,1582,1.00,0.00,1.00,8.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2018.00,19/09/2018,50_100,75.50,D3,1583,1.00,0.00,4.00,13.00,0.00,0.00,0.00,0.00,,,,,,,,,
3.00,11.00,2018.00,03/11/2018,47_94,70.50,D3,1584,1.00,1.00,2.00,4.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,6.00,2019.00,18/06/2019,50_100,75.00,D3,1585,1.00,0.00,10.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
25.00,8.00,2019.00,25/08/2019,50_100,75.00,D3,1586,0.00,0.00,2.00,10.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,10.00,2019.00,17/10/2019,50_100,75.00,D3,1587,1.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
18,7,2012,18/07/2012,104_180,142.00,D3,1588,2,0,3,5,2,0,0,0,,,,,,,,,
20.00,8.00,2012.00,20/08/2012,100_170,135.00,D3,1589,1.00,0.00,6.00,11.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2012.00,19/09/2012,100_170,135.00,D3,1590,4.00,0.00,11.00,15.00,0.00,0.00,0.00,0.00,,,,,,,,,
10.00,10.00,2012.00,10/10/2012,101_165,133.00,D3,1591,6.00,0.00,13.00,16.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,6.00,2013.00,19/06/2013,100_190,145.00,D3,1592,3.00,0.00,8.00,4.00,1.00,0.00,0.00,0.00,,,,,,,,,
9.00,11.00,2013.00,09/11/2013,100_190,145.00,D3,1593,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
21.00,8.00,2014.00,21/08/2014,100_170,135.00,D3,1594,1.00,0.00,8.00,15.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,10.00,2014.00,18/10/2014,100_170,135.00,D3,1595,2.00,1.00,7.00,10.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,11.00,2014.00,17/11/2014,100_180,140.00,D3,1596,5.00,1.00,15.00,10.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,6.00,2015.00,20/06/2015,100_180,140.00,D3,1597,1.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,,,,,,,,,
20.00,7.00,2015.00,20/07/2015,100_165,132.50,D3,1598,2.00,0.00,5.00,26.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,8.00,2015.00,19/08/2015,100_135,117.50,D3,1599,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,9.00,2015.00,21/09/2015,100_135,117.50,D3,1600,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,10.00,2015.00,20/10/2015,100_130,115.00,D3,1601,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,8.00,2016.00,14/08/2016,82_123,102.50,D3,1602,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2016.00,20/09/2016,100_140,120.00,D3,1603,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,,,,,,,,,
13.00,11.00,2016.00,13/11/2016,100_145,122.50,D3,1604,1.00,1.00,2.00,5.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,5.00,2017.00,20/05/2017,100_170,135.00,D3,1605,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,6.00,2017.00,21/06/2017,100_170,135.00,D3,1606,3.00,1.00,10.00,0.00,1.00,1.00,1.00,56.00,,,,,,,,,
18.00,7.00,2017.00,18/07/2017,100_180,140.00,D3,1607,1.00,0.00,5.00,24.00,1.00,0.00,0.00,0.00,,,,,,,,,
22.00,8.00,2017.00,22/08/2017,100_170,135.00,D3,1608,2.00,0.00,5.00,21.00,0.00,0.00,0.00,0.00,,,,,,,,,
20.00,9.00,2017.00,20/09/2017,100_165,132.50,D3,1609,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,
22.00,10.00,2017.00,22/10/2017,100_180,140.00,D3,1610,4.00,1.00,11.00,18.00,0.00,0.00,0.00,0.00,,,,,,,,,
14.00,11.00,2017.00,14/11/2017,100_165,132.50,D3,1611,4.00,1.00,22.00,29.00,0.00,0.00,0.00,0.00,,,,,,,,,
25.00,5.00,2018.00,25/05/2018,100_150,125.00,D3,1612,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
26.00,6.00,2018.00,26/06/2018,100_165,132.50,D3,1613,2.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,7.00,2018.00,18/07/2018,100_180,140.00,D3,1614,7.00,1.00,15.00,19.00,0.00,0.00,0.00,0.00,,,,,,,,,
21.00,8.00,2018.00,21/08/2018,105_180,140.00,D3,1615,6.00,0.00,7.00,18.00,0.00,0.00,0.00,0.00,,,,,,,,,
19.00,9.00,2018.00,19/09/2018,100_170,135.00,D3,1616,5.00,0.00,6.00,28.00,0.00,0.00,0.00,0.00,,,,,,,,,
3.00,11.00,2018.00,03/11/2018,94_160,127.00,D3,1617,4.00,0.00,6.00,15.00,0.00,0.00,0.00,0.00,,,,,,,,,
18.00,6.00,2019.00,18/06/2019,100_150,125.00,D3,1618,2.00,1.00,28.00,0.00,0.00,0.00,1.00,0.00,,,,,,,,,
25.00,8.00,2019.00,25/08/2019,100_150,125.00,D3,1619,1.00,0.00,7.00,9.00,0.00,0.00,0.00,0.00,,,,,,,,,
17.00,10.00,2019.00,17/10/2019,100_150,125.00,D3,1620,7.00,1.00,36.00,25.00,0.00,0.00,0.00,0.00,,,,,,,,,
