"Year","Station","Taxa","Value","Type"
2013,"St4","Macoma_calcarea",33.51,"B"
2013,"St4","Micronephthys_minuta",1450,"N"
2013,"St4","Micronephthys_minuta",7.02,"B"
2013,"St4","Monoculodes_sp.",30,"N"
2013,"St4","Monoculodes_sp.",0.03,"B"
2013,"St4","Musculus_sp.",50,"N"
2013,"St4","Musculus_sp.",5.29,"B"
2013,"St4","Mya_sp.",20,"N"
2013,"St4","Mya_sp.",0.59,"B"
2013,"St4","Mytilus_edulis",30,"N"
2013,"St4","Mytilus_edulis",0.02,"B"
2013,"St4","Nemertini",40,"N"
2013,"St4","Nemertini",1.77,"B"
2013,"St4","Nephthys_sp.",10,"N"
2013,"St4","Nephthys_sp.",30.64,"B"
2013,"St4","Ophiura_robusta",40,"N"
2013,"St4","Ophiura_robusta",5.51,"B"
2013,"St4","Oenopota_sp.",10,"N"
2013,"St4","Oenopota_sp.",0.02,"B"
2013,"St4","Paroediceros_lynceus",10,"N"
2013,"St4","Paroediceros_lynceus",0.02,"B"
2013,"St4","Pectinaria_hyperborea",20,"N"
2013,"St4","Pectinaria_hyperborea",3.2,"B"
2013,"St4","Pholoe_minuta",160,"N"
2013,"St4","Pholoe_minuta",0.12,"B"
2013,"St4","Phyllodoce_sp.",130,"N"
2013,"St4","Phyllodoce_sp.",0.73,"B"
2013,"St4","Polydora_quadrilobata",410,"N"
2013,"St4","Polydora_quadrilobata",0.68,"B"
2013,"St4","Pontoporeia_femorata",20,"N"
2013,"St4","Pontoporeia_femorata",0.1,"B"
2013,"St4","Portlandia_arctica",10,"N"
2013,"St4","Portlandia_arctica",0.4,"B"
2013,"St4","Praxillella_praetermissa",130,"N"
2013,"St4","Praxillella_praetermissa",10.19,"B"
2013,"St4","Scoloplos_armiger",70,"N"
2013,"St4","Scoloplos_armiger",0.3,"B"
2013,"St4","Skeneopsis_planorbis",50,"N"
2013,"St4","Skeneopsis_planorbis",0.02,"B"
2013,"St4","Terebellides_stroemi",80,"N"
2013,"St4","Terebellides_stroemi",2.4,"B"
2013,"St4","Tridonta_borealis",140,"N"
2013,"St4","Tridonta_borealis",96.52,"B"
2013,"St4","Filamentous_algae",15.94,"B"
2013,"St4","Phyllophora_brodiaei",0.47,"B"
2013,"St4","Ascophyllum_nodosum",2.35,"B"
2013,"St4","Fucus_vesiculosus",28.91,"B"
2013,"St4","Laminaria_saccharina",3572.64,"B"
2013,"St5","Ampelisca_macrocephala",51.30644474,"N"
2013,"St5","Ampelisca_macrocephala",1.30396756,"B"
2013,"St5","Arenicola_marina",82.61288948,"N"
2013,"St5","Arenicola_marina",0.04130644,"B"
2013,"St5","Atylus_carinatus",133.9193342,"N"
2013,"St5","Atylus_carinatus",13.28670764,"B"
2013,"St5","Capitella_capitata",41.30644474,"N"
2013,"St5","Capitella_capitata",1.48703201,"B"
2013,"St5","Corophium_bonelli",51.30644474,"N"
2013,"St5","Corophium_bonelli",0.05130644,"B"
2013,"St5","Cricotopus_vitripennis",5695.015366,"N"
2013,"St5","Cricotopus_vitripennis",0.95220956,"B"
2013,"St5","Fabricia_sabella",3434.064021,"N"
2013,"St5","Fabricia_sabella",0.62698378,"B"
2013,"St5","Gammaridea",41.30644474,"N"
2013,"St5","Gammaridea",0.04130644,"B"
2013,"St5","Halicriptus_spinulosus",51.30644474,"N"
2013,"St5","Halicriptus_spinulosus",4.59391933,"B"
2013,"St5","Hydrobia_ulvae",1671.306445,"N"
2013,"St5","Hydrobia_ulvae",8.39708024,"B"
2013,"St5","Littorina_littorea",100,"N"
2013,"St5","Littorina_littorea",6.94,"B"
2013,"St5","Macoma_balthica",3000.499787,"N"
2013,"St5","Macoma_balthica",78.00320913,"B"
2013,"St5","Monoculodes_sp.",41.30644474,"N"
2013,"St5","Monoculodes_sp.",0.08261289,"B"
2013,"St5","Mya_sp.",40,"N"
2013,"St5","Mya_sp.",1.19,"B"
2013,"St5","Mytilus_edulis",5098.886471,"N"
2013,"St5","Mytilus_edulis",1.06306445,"B"
2013,"St5","Nemertini",505.6773369,"N"
2013,"St5","Nemertini",2.03401579,"B"
2013,"St5","Oligochaeta",51.30644474,"N"
2013,"St5","Oligochaeta",0.05130644,"B"
2013,"St5","Onoba_aculeus",203.9193342,"N"
2013,"St5","Onoba_aculeus",0.27261289,"B"
2013,"St5","Orchomenella_minuta",41.30644474,"N"
2013,"St5","Orchomenella_minuta",0.08261289,"B"
2013,"St5","Polydora_quadrilobata",350.4515579,"N"
2013,"St5","Polydora_quadrilobata",0.60698378,"B"
2013,"St5","Filamentous_algae",137.5477034,"B"
2013,"St5","Ascophyllum_nodosum",164.64,"B"
2013,"St5","Fucus_vesiculosus",6.10446735,"B"
2013,"St6","Ampelisca_macrocephala",20,"N"
2013,"St6","Ampelisca_macrocephala",0.98,"B"
2013,"St6","Aricidea_nolani",220,"N"
2013,"St6","Aricidea_nolani",0.52,"B"
2013,"St6","Brachidiastylis_resima",20,"N"
2013,"St6","Brachidiastylis_resima",0.05,"B"
2013,"St6","Capitella_capitata",20,"N"
2013,"St6","Capitella_capitata",0.01,"B"
2013,"St6","Castalia_punctata",10,"N"
2013,"St6","Castalia_punctata",0.02,"B"
2013,"St6","Cylichna_occulta",60,"N"
2013,"St6","Cylichna_occulta",0.51,"B"
2013,"St6","Diastylis_glabra",20,"N"
2013,"St6","Diastylis_glabra",0.26,"B"
2013,"St6","Eteone_longa",0.06,"N"
2013,"St6","Eulalia_bilineata",20,"N"
2013,"St6","Eulalia_bilineata",0.14,"B"
2013,"St6","Gastropoda",10,"N"
2013,"St6","Gastropoda",0.01,"B"
2013,"St6","Harmothoe_imbricata",20,"N"
2013,"St6","Harmothoe_imbricata",0.14,"B"
2013,"St6","Macoma_calcarea",140,"N"
2013,"St6","Macoma_calcarea",35.75,"B"
2013,"St6","Micronephthys_minuta",1170,"N"
2013,"St6","Micronephthys_minuta",4.6,"B"
2013,"St6","Molgula_sp.",10,"N"
2013,"St6","Molgula_sp.",0.47,"B"
2013,"St6","Monoculodes_sp.",30,"N"
2013,"St6","Monoculodes_sp.",0.03,"B"
2013,"St6","Musculus_sp.",10,"N"
2013,"St6","Musculus_sp.",0.02,"B"
2013,"St6","Nemertini",80,"N"
2013,"St6","Nemertini",0.16,"B"
2013,"St6","Opistobranchia",30,"N"
2013,"St6","Opistobranchia",0.02,"B"
2013,"St6","Onoba_aculeus",20,"N"
2013,"St6","Onoba_aculeus",0.05,"B"
2013,"St6","Pectinaria_hyperborea",10,"N"
2013,"St6","Pectinaria_hyperborea",1.59,"B"
2013,"St6","Pholoe_minuta",80,"N"
2013,"St6","Pholoe_minuta",0.09,"B"
2013,"St6","Phyllodoce_sp.",70,"N"
2013,"St6","Phyllodoce_sp.",0.58,"B"
2013,"St6","Polycirrus_medusa",30,"N"
2013,"St6","Polycirrus_medusa",0.47,"B"
2013,"St6","Polydora_quadrilobata",110,"N"
2013,"St6","Polydora_quadrilobata",0.24,"B"
2013,"St6","Praxillella_praetermissa",240,"N"
2013,"St6","Praxillella_praetermissa",13.55,"B"
2013,"St6","Scoloplos_armiger",60,"N"
2013,"St6","Scoloplos_armiger",0.8,"B"
2013,"St6","Terebellides_stroemi",20,"N"
2013,"St6","Terebellides_stroemi",0.02,"B"
2013,"St6","Tridonta_borealis",30,"N"
2013,"St6","Tridonta_borealis",0.12,"B"
2013,"St6","Tubificoides_benedeni",10,"N"
2013,"St6","Tubificoides_benedeni",0.01,"B"
2013,"St6","Filamentous_algae",2.18,"B"
2013,"St6","Phyllophora_brodiaei",8.63,"B"
2013,"St6","Fucus_vesiculosus",2.76,"B"
2013,"St8","Amauropsis_islandica",10,"N"
2013,"St8","Amauropsis_islandica",0.92,"B"
2013,"St8","Ampharete_sp.",10,"N"
2013,"St8","Ampharete_sp.",0.01,"B"
2013,"St8","Aricidea_nolani",90,"N"
2013,"St8","Aricidea_nolani",0.09,"B"
2013,"St8","Asterias_rubens",10,"N"
2013,"St8","Asterias_rubens",20.13,"B"
2013,"St8","Capitella_capitata",80,"N"
2013,"St8","Capitella_capitata",0.22,"B"
2013,"St8","Corophium_bonelli",10,"N"
2013,"St8","Corophium_bonelli",0.01,"B"
2013,"St8","Cylichna_occulta",20,"N"
2013,"St8","Cylichna_occulta",0.06,"B"
2013,"St8","Diaphana_minuta",20,"N"
2013,"St8","Diaphana_minuta",0.01,"B"
2013,"St8","Diastylis_glabra",20,"N"
2013,"St8","Diastylis_glabra",0.38,"B"
2013,"St8","Eulalia_bilineata",20,"N"
2013,"St8","Eulalia_bilineata",0.04,"B"
2013,"St8","Flabelligera_affinis",40,"N"
2013,"St8","Flabelligera_affinis",20.59,"B"
2013,"St8","Gastropoda",30,"N"
2013,"St8","Gastropoda",0.01,"B"
2013,"St8","Harmothoe_imbricata",80,"N"
2013,"St8","Harmothoe_imbricata",0.42,"B"
2013,"St8","Lunatia_pallida",20,"N"
2013,"St8","Lunatia_pallida",0.02,"B"
2013,"St8","Macoma_calcarea",130,"N"
2013,"St8","Macoma_calcarea",32.09,"B"
2013,"St8","Margarites_sp.",10,"N"
2013,"St8","Margarites_sp.",0.02,"B"
2013,"St8","Micronephthys_minuta",1010,"N"
2013,"St8","Micronephthys_minuta",3.12,"B"
2013,"St8","Molgula_sp.",60,"N"
2013,"St8","Molgula_sp.",11.56,"B"
2013,"St8","Musculus_sp.",60,"N"
2013,"St8","Musculus_sp.",0.46,"B"
2013,"St8","Mya_sp.",30,"N"
2013,"St8","Mya_sp.",1.27,"B"
2013,"St8","Mytilus_edulis",20,"N"
2013,"St8","Mytilus_edulis",0.01,"B"
2013,"St8","Nemertini",110,"N"
2013,"St8","Nemertini",4.81,"B"
2013,"St8","Ophiura_robusta",10,"N"
2013,"St8","Ophiura_robusta",1.52,"B"
2013,"St8","Oenopota_sp.",10,"N"
2013,"St8","Oenopota_sp.",0.82,"B"
2013,"St8","Onoba_aculeus",10,"N"
2013,"St8","Onoba_aculeus",0.01,"B"
2013,"St8","Paroediceros_lynceus",20,"N"
2013,"St8","Paroediceros_lynceus",0.16,"B"
2013,"St8","Pholoe_minuta",160,"N"
2013,"St8","Pholoe_minuta",0.15,"B"
2013,"St8","Phyllodoce_sp.",40,"N"
2013,"St8","Phyllodoce_sp.",0.11,"B"
2013,"St8","Polydora_quadrilobata",40,"N"
2013,"St8","Polydora_quadrilobata",0.07,"B"
2013,"St8","Pontoporeia_femorata",10,"N"
2013,"St8","Pontoporeia_femorata",0.08,"B"
2013,"St8","Portlandia_arctica",20,"N"
2013,"St8","Portlandia_arctica",5.36,"B"
2013,"St8","Praxillella_praetermissa",160,"N"
2013,"St8","Praxillella_praetermissa",3.48,"B"
2013,"St8","Scoloplos_armiger",40,"N"
2013,"St8","Scoloplos_armiger",0.12,"B"
2013,"St8","Serripes_groenlandicus",10,"N"
2013,"St8","Serripes_groenlandicus",39.53,"B"
2013,"St8","Terebellides_stroemi",70,"N"
2013,"St8","Terebellides_stroemi",0.54,"B"
2013,"St8","Testudinalia_tesselata",10,"N"
2013,"St8","Testudinalia_tesselata",0.48,"B"
2013,"St8","Tridonta_borealis",60,"N"
2013,"St8","Tridonta_borealis",282.27,"B"
2013,"St8","Filamentous_algae",0.13,"B"
2013,"St8","Phyllophora_brodiaei",0.6,"B"
2013,"St8","Laminaria_saccharina",713.59,"B"
2013,"St9","Anonyx_nugax",30,"N"
2013,"St9","Anonyx_nugax",1.11,"B"
2013,"St9","Arenicola_marina",10,"N"
2013,"St9","Arenicola_marina",0.01,"B"
2013,"St9","Asterias_rubens",10,"N"
2013,"St9","Asterias_rubens",13.36,"B"
2013,"St9","Capitella_capitata",80,"N"
2013,"St9","Capitella_capitata",0.12,"B"
2013,"St9","Corophium_bonelli",10,"N"
2013,"St9","Corophium_bonelli",0.01,"B"
2013,"St9","Cricotopus_vitripennis",660,"N"
2013,"St9","Cricotopus_vitripennis",0.13,"B"
2013,"St9","Cylichna_occulta",20,"N"
2013,"St9","Cylichna_occulta",0.38,"B"
2013,"St9","Fabricia_sabella",30,"N"
2013,"St9","Fabricia_sabella",0.01,"B"
2013,"St9","Gastropoda",10,"N"
2013,"St9","Gastropoda",0.01,"B"
2013,"St9","Halicriptus_spinulosus",10,"N"
2013,"St9","Halicriptus_spinulosus",3.62,"B"
2013,"St9","Hydrobia_ulvae",380,"N"
2013,"St9","Hydrobia_ulvae",1.19,"B"
2013,"St9","Littorina_littorea",10,"N"
2013,"St9","Littorina_littorea",4.28,"B"
2013,"St9","Macoma_balthica",950,"N"
2013,"St9","Macoma_balthica",121.55,"B"
2013,"St9","Mya_sp.",10,"N"
2013,"St9","Mya_sp.",17.56,"B"
2013,"St9","Mysis_mixta",20,"N"
2013,"St9","Mysis_mixta",1.04,"B"
2013,"St9","Mytilus_edulis",370,"N"
2013,"St9","Nemertini",350,"N"
2013,"St9","Nemertini",3.17,"B"
2013,"St9","Onoba_aculeus",580,"N"
2013,"St9","Onoba_aculeus",1.42,"B"
2013,"St9","Orchomenella_minuta",60,"N"
2013,"St9","Orchomenella_minuta",0.11,"B"
2013,"St9","Polydora_quadrilobata",500,"N"
2013,"St9","Polydora_quadrilobata",3.24,"B"
2013,"St9","Priapulus_caudatus",10,"N"
2013,"St9","Priapulus_caudatus",7.51,"B"
2013,"St9","Filamentous_algae",56.7,"B"
2013,"St9","Fucus_vesiculosus",53.33,"B"
2013,"St10","Aricidea_nolani",401.0433607,"N"
2013,"St10","Aricidea_nolani",1.54279302,"B"
2013,"St10","Atylus_carinatus",10,"N"
2013,"St10","Atylus_carinatus",0.27,"B"
2013,"St10","Capitella_capitata",20,"N"
2013,"St10","Capitella_capitata",0.02,"B"
2013,"St10","Castalia_punctata",71.38042009,"N"
2013,"St10","Castalia_punctata",0.18276084,"B"
2013,"St10","Corophium_bonelli",82.76084018,"N"
2013,"St10","Corophium_bonelli",0.04138042,"B"
2013,"St10","Cylichna_occulta",20,"N"
2013,"St10","Cylichna_occulta",0.03,"B"
2013,"St10","Diaphana_minuta",50,"N"
2013,"St10","Diaphana_minuta",0.24,"B"
2013,"St10","Eulalia_bilineata",71.38042009,"N"
2013,"St10","Eulalia_bilineata",0.84346714,"B"
2013,"St10","Euchone_sp.",10,"N"
2013,"St10","Euchone_sp.",0.02,"B"
2013,"St10","Flabelligera_affinis",10,"N"
2013,"St10","Flabelligera_affinis",1.65,"B"
2013,"St10","Gastropoda",40,"N"
2013,"St10","Gastropoda",0.01,"B"
2013,"St10","Harmothoe_imbricata",331.0433607,"N"
2013,"St10","Harmothoe_imbricata",0.66208672,"B"
2013,"St10","Hydrobia_ulvae",10,"N"
2013,"St10","Hydrobia_ulvae",0.01,"B"
2013,"St10","Lunatia_pallida",20,"N"
2013,"St10","Lunatia_pallida",0.08,"B"
2013,"St10","Macoma_balthica",10,"N"
2013,"St10","Macoma_balthica",5.22,"B"
2013,"St10","Macoma_calcarea",251.3804201,"N"
2013,"St10","Macoma_calcarea",47.1769021,"B"
2013,"St10","Micronephthys_minuta",595.184621,"N"
2013,"St10","Micronephthys_minuta",2.42383638,"B"
2013,"St10","Monobrachium_parasitum",10,"N"
2013,"St10","Monoculodes_sp.",185.5216804,"N"
2013,"St10","Monoculodes_sp.",0.4338042,"B"
2013,"St10","Musculus_sp.",440,"N"
2013,"St10","Musculus_sp.",49.09,"B"
2013,"St10","Mya_sp.",30,"N"
2013,"St10","Mya_sp.",0.31,"B"
2013,"St10","Mytilus_edulis",488.2825205,"N"
2013,"St10","Mytilus_edulis",0.1,"B"
2013,"St10","Nemertini",819.3258813,"N"
2013,"St10","Nemertini",4.61595529,"B"
2013,"St10","Ophiura_robusta",41.38042009,"N"
2013,"St10","Ophiura_robusta",6.78638889,"B"
2013,"St10","Onoba_aculeus",414.1412603,"N"
2013,"St10","Onoba_aculeus",0.57414126,"B"
2013,"St10","Pholoe_minuta",379.6629406,"N"
2013,"St10","Pholoe_minuta",0.13614126,"B"
2013,"St10","Phyllodoce_sp.",10,"N"
2013,"St10","Phyllodoce_sp.",0.05,"B"
2013,"St10","Polycirrus_medusa",71.38042009,"N"
2013,"St10","Polycirrus_medusa",2.54794546,"B"
2013,"St10","Polydora_quadrilobata",765.184621,"N"
2013,"St10","Polydora_quadrilobata",1.5176084,"B"
2013,"St10","Praxillella_praetermissa",421.0433607,"N"
2013,"St10","Praxillella_praetermissa",16.72268124,"B"
2013,"St10","Priapulus_caudatus",41.38042009,"N"
2013,"St10","Priapulus_caudatus",0.04138042,"B"
2013,"St10","Scalibregma_inflatum",10,"N"
2013,"St10","Scalibregma_inflatum",0.05,"B"
2013,"St10","Scoloplos_armiger",82.76084018,"N"
2013,"St10","Scoloplos_armiger",2.97939025,"B"
2013,"St10","Skeneopsis_planorbis",51.38042009,"N"
2013,"St10","Skeneopsis_planorbis",0.05138042,"B"
2013,"St10","Sphaerosyllis_erinaceus",10,"N"
2013,"St10","Sphaerosyllis_erinaceus",0.01,"B"
2013,"St10","Terebellides_stroemi",51.38042009,"N"
2013,"St10","Terebellides_stroemi",0.85242378,"B"
2013,"St10","Testudinalia_tesselata",20,"N"
2013,"St10","Testudinalia_tesselata",0.71,"B"
2013,"St10","Tridonta_borealis",221.3804201,"N"
2013,"St10","Tridonta_borealis",0.69414126,"B"
2013,"St10","Filamentous_algae",139.2990092,"B"
2013,"St10","Phyllophora_brodiaei",190.2324272,"B"
2013,"St10","Ascophyllum_nodosum",13.83,"B"
2013,"St11","Apistobranchus_tullbergi",10,"N"
2013,"St11","Apistobranchus_tullbergi",0.01,"B"
2013,"St11","Aricidea_nolani",390,"N"
2013,"St11","Aricidea_nolani",1.52,"B"
2013,"St11","Asterias_rubens",10,"N"
2013,"St11","Asterias_rubens",11.11,"B"
2013,"St11","Brachidiastylis_resima",10,"N"
2013,"St11","Brachidiastylis_resima",0.01,"B"
2013,"St11","Capitella_capitata",70,"N"
2013,"St11","Capitella_capitata",0.28,"B"
2013,"St11","Castalia_punctata",20,"N"
2013,"St11","Castalia_punctata",0.03,"B"
2013,"St11","Corophium_bonelli",10,"N"
2013,"St11","Corophium_bonelli",0.01,"B"
2013,"St11","Diaphana_minuta",10,"N"
2013,"St11","Diaphana_minuta",0.02,"B"
2013,"St11","Diastylis_glabra",20,"N"
2013,"St11","Diastylis_glabra",0.31,"B"
2013,"St11","Flabelligera_affinis",10,"N"
2013,"St11","Flabelligera_affinis",0.02,"B"
2013,"St11","Harmothoe_imbricata",120,"N"
2013,"St11","Harmothoe_imbricata",2.21,"B"
2013,"St11","Hiatella_arctica",10,"N"
2013,"St11","Hiatella_arctica",0.01,"B"
2013,"St11","Lumbriconereis_fragilis",10,"N"
2013,"St11","Lumbriconereis_fragilis",0.03,"B"
2013,"St11","Macoma_calcarea",60,"N"
2013,"St11","Macoma_calcarea",18.27,"B"
2013,"St11","Micronephthys_minuta",1490,"N"
2013,"St11","Micronephthys_minuta",5.96,"B"
2013,"St11","Molgula_sp.",20,"N"
2013,"St11","Molgula_sp.",8.24,"B"
2013,"St11","Monoculodes_sp.",10,"N"
2013,"St11","Monoculodes_sp.",0.01,"B"
2013,"St11","Musculus_sp.",20,"N"
2013,"St11","Musculus_sp.",0.13,"B"
2013,"St11","Mya_sp.",40,"N"
2013,"St11","Mya_sp.",0.09,"B"
2013,"St11","Mytilus_edulis",20,"N"
2013,"St11","Mytilus_edulis",0.01,"B"
2013,"St11","Nemertini",10,"N"
2013,"St11","Nemertini",0.12,"B"
2013,"St11","Ophiura_robusta",10,"N"
2013,"St11","Ophiura_robusta",2,"B"
2013,"St11","Oenopota_sp.",50,"N"
2013,"St11","Oenopota_sp.",1.48,"B"
2013,"St11","Pectinaria_hyperborea",10,"N"
2013,"St11","Pectinaria_hyperborea",0.02,"B"
2013,"St11","Pholoe_minuta",250,"N"
2013,"St11","Pholoe_minuta",0.51,"B"
2013,"St11","Phyllodoce_sp.",20,"N"
2013,"St11","Phyllodoce_sp.",0.09,"B"
2013,"St11","Polydora_quadrilobata",70,"N"
2013,"St11","Polydora_quadrilobata",0.22,"B"
2013,"St11","Pontoporeia_femorata",10,"N"
2013,"St11","Pontoporeia_femorata",0.1,"B"
2013,"St11","Praxillella_praetermissa",230,"N"
2013,"St11","Praxillella_praetermissa",17.07,"B"
2013,"St11","Priapulus_caudatus",10,"N"
2013,"St11","Priapulus_caudatus",0.09,"B"
2013,"St11","Sabellidae",10,"N"
2013,"St11","Sabellidae",0.3,"B"
2013,"St11","Scoloplos_armiger",150,"N"
2013,"St11","Scoloplos_armiger",2,"B"
2013,"St11","Serripes_groenlandicus",10,"N"
2013,"St11","Serripes_groenlandicus",29.38,"B"
2013,"St11","Skeneopsis_planorbis",10,"N"
2013,"St11","Skeneopsis_planorbis",0.01,"B"
2013,"St11","Terebellides_stroemi",10,"N"
2013,"St11","Terebellides_stroemi",0.02,"B"
2013,"St11","Tridonta_borealis",10,"N"
2013,"St11","Tridonta_borealis",0.01,"B"
2013,"St11","Laminaria_saccharina",240.96,"B"
2015,"St1","Anonyx_nugax",60,"N"
2015,"St1","Anonyx_nugax",4.34,"B"
2015,"St1","Asterias_rubens",30,"N"
2015,"St1","Asterias_rubens",49.89,"B"
2015,"St1","Atylus_carinatus",10,"N"
2015,"St1","Atylus_carinatus",1.17,"B"
2015,"St1","Capitella_capitata",30,"N"
2015,"St1","Capitella_capitata",0.03,"B"
2015,"St1","Corophium_bonelli",30,"N"
2015,"St1","Corophium_bonelli",0.02,"B"
2015,"St1","Cricotopus_vitripennis",480,"N"
2015,"St1","Cricotopus_vitripennis",0.21,"B"
2015,"St1","Epheria_vincta",10,"N"
2015,"St1","Epheria_vincta",0.01,"B"
2015,"St1","Fabricia_sabella",180,"N"
2015,"St1","Fabricia_sabella",0.26,"B"
2015,"St1","Gammarus_sp.",10,"N"
2015,"St1","Gammarus_sp.",2.1,"B"
2015,"St1","Gammaridea",20,"N"
2015,"St1","Gammaridea",0.02,"B"
2015,"St1","Harmothoe_imbricata",10,"N"
2015,"St1","Harmothoe_imbricata",0.29,"B"
2015,"St1","Hydrobia_ulvae",25150,"N"
2015,"St1","Hydrobia_ulvae",83.05,"B"
2015,"St1","Littorina_littorea",30,"N"
2015,"St1","Littorina_littorea",7.47,"B"
2015,"St1","Littorina_saxatilis",50,"N"
2015,"St1","Littorina_saxatilis",1.53,"B"
2015,"St1","Macoma_balthica",300,"N"
2015,"St1","Macoma_balthica",7.88,"B"
2015,"St1","Monoculodes_sp.",10,"N"
2015,"St1","Monoculodes_sp.",0.02,"B"
2015,"St1","Mya_sp.",20,"N"
2015,"St1","Mya_sp.",0.03,"B"
2015,"St1","Mytilus_edulis",15910,"N"
2015,"St1","Mytilus_edulis",73.69,"B"
2015,"St1","Nemertini",110,"N"
2015,"St1","Nemertini",0.46,"B"
2015,"St1","Paroediceros_lynceus",50,"N"
2015,"St1","Paroediceros_lynceus",0.43,"B"
2015,"St1","Tubificoides_benedeni",260,"N"
2015,"St1","Tubificoides_benedeni",0.3,"B"
2015,"St1","Filamentous_algae",119.24,"B"
2015,"St1","Ascophyllum_nodosum",8.57,"B"
2015,"St1","Fucus_vesiculosus",416.72,"B"
2015,"St2","Ascidia",50,"N"
2015,"St2","Ascidia",0.2,"B"
2015,"St2","Anonyx_nugax",10,"N"
2015,"St2","Anonyx_nugax",0.07,"B"
2015,"St2","Aricidea_nolani",100,"N"
2015,"St2","Aricidea_nolani",0.18,"B"
2015,"St2","Brachidiastylis_resima",90,"N"
2015,"St2","Brachidiastylis_resima",0.16,"B"
2015,"St2","Capitella_capitata",80,"N"
2015,"St2","Capitella_capitata",0.07,"B"
2015,"St2","Corophium_bonelli",290,"N"
2015,"St2","Corophium_bonelli",0.15,"B"
2015,"St2","Cylichna_occulta",90,"N"
2015,"St2","Cylichna_occulta",0.8,"B"
2015,"St2","Diastylis_glabra",150,"N"
2015,"St2","Diastylis_glabra",2.33,"B"
2015,"St2","Eulalia_bilineata",80,"N"
2015,"St2","Eulalia_bilineata",0.4,"B"
2015,"St2","Flabelligera_affinis",20,"N"
2015,"St2","Flabelligera_affinis",30.27,"B"
2015,"St2","Gammarus_sp.",10,"N"
2015,"St2","Gammarus_sp.",0.06,"B"
2015,"St2","Gastropoda",110,"N"
2015,"St2","Gastropoda",0.05,"B"
2015,"St2","Harmothoe_imbricata",70,"N"
2015,"St2","Harmothoe_imbricata",0.23,"B"
2015,"St2","Heteromastus_filiformis",10,"N"
2015,"St2","Heteromastus_filiformis",0.01,"B"
2015,"St2","Hydrobia_ulvae",80,"N"
2015,"St2","Hydrobia_ulvae",0.07,"B"
2015,"St2","Macoma_balthica",70,"N"
2015,"St2","Macoma_balthica",31.67,"B"
2015,"St2","Macoma_calcarea",50,"N"
2015,"St2","Macoma_calcarea",0.01,"B"
2015,"St2","Micronephthys_minuta",930,"N"
2015,"St2","Micronephthys_minuta",4.45,"B"
2015,"St2","Monoculodes_sp.",130,"N"
2015,"St2","Monoculodes_sp.",0.35,"B"
2015,"St2","Musculus_sp.",20,"N"
2015,"St2","Musculus_sp.",0.12,"B"
2015,"St2","Mya_sp.",20,"N"
2015,"St2","Mya_sp.",0.23,"B"
2015,"St2","Mytilus_edulis",520,"N"
2015,"St2","Mytilus_edulis",0.01,"B"
2015,"St2","Nemertini",10,"N"
2015,"St2","Nemertini",0.01,"B"
2015,"St2","Ophiura_robusta",10,"N"
2015,"St2","Ophiura_robusta",1.38,"B"
2015,"St2","Oenopota_sp.",10,"N"
2015,"St2","Oenopota_sp.",0.17,"B"
2015,"St2","Onoba_aculeus",10,"N"
2015,"St2","Onoba_aculeus",0.01,"B"
2015,"St2","Pectinaria_hyperborea",10,"N"
2015,"St2","Pectinaria_hyperborea",0.9,"B"
2015,"St2","Pholoe_minuta",20,"N"
2015,"St2","Pholoe_minuta",0.01,"B"
2015,"St2","Phyllodoce_sp.",90,"N"
2015,"St2","Phyllodoce_sp.",0.42,"B"
2015,"St2","Pista_maculata",10,"N"
2015,"St2","Pista_maculata",0.19,"B"
2015,"St2","Polydora_quadrilobata",20,"N"
2015,"St2","Polydora_quadrilobata",0.01,"B"
2015,"St2","Pontoporeia_femorata",30,"N"
2015,"St2","Pontoporeia_femorata",1.15,"B"
2015,"St2","Praxillella_praetermissa",250,"N"
2015,"St2","Praxillella_praetermissa",16.4,"B"
2015,"St2","Priapulus_caudatus",10,"N"
2015,"St2","Priapulus_caudatus",3.67,"B"
2015,"St2","Scoloplos_armiger",110,"N"
2015,"St2","Scoloplos_armiger",1.1,"B"
2015,"St2","Skeneopsis_planorbis",140,"N"
2015,"St2","Skeneopsis_planorbis",0.1,"B"
2015,"St2","Terebellides_stroemi",140,"N"
2015,"St2","Terebellides_stroemi",3.77,"B"
2015,"St2","Tridonta_borealis",200,"N"
2015,"St2","Tridonta_borealis",602.04,"B"
2015,"St2","Filamentous_algae",23.37,"B"
2015,"St2","Phyllophora_brodiaei",1.48,"B"
2015,"St3","Ampharete_sp.",10,"N"
2015,"St3","Ampharete_sp.",0.01,"B"
2015,"St3","Aricidea_nolani",560,"N"
2015,"St3","Aricidea_nolani",2.01,"B"
2015,"St3","Brachidiastylis_resima",210,"N"
2015,"St3","Brachidiastylis_resima",0.36,"B"
2015,"St3","Capitella_capitata",100,"N"
2015,"St3","Capitella_capitata",0.15,"B"
2015,"St3","Corophium_bonelli",10,"N"
2015,"St3","Corophium_bonelli",0.01,"B"
2015,"St3","Cumacea",20,"N"
2015,"St3","Cumacea",0.02,"B"
2015,"St3","Cylichna_occulta",10,"N"
2015,"St3","Cylichna_occulta",0.01,"B"
2015,"St3","Diaphana_minuta",10,"N"
2015,"St3","Diaphana_minuta",0.01,"B"
