"ID","Species","Date","Region","Name","N_eggs","W_test","Value","Type"
"4999_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",5,"D_34",34,"Diametr"
"5001_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",6,"D_34",34,"Diametr"
"5003_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",5,"D_29",29,"Diametr"
"5007_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",6,"D_39",39,"Diametr"
"5010_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",5,"D_32",32,"Diametr"
"5017_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_23",23,"Diametr"
"5019_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",7,"D_36",36,"Diametr"
"5020_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_32",32,"Diametr"
"5023_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",7,"D_27",27,"Diametr"
"5026_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_19",19,"Diametr"
"5029_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",4,"D_35",35,"Diametr"
"5030_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",5,"D_37",37,"Diametr"
"5031_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",6,"D_32",32,"Diametr"
"5035_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",5,"D_26",26,"Diametr"
"5037_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",3,"D_26",26,"Diametr"
"5039_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",7,"D_24",24,"Diametr"
"5040_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",3,"D_25",25,"Diametr"
"5041_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Восточная",3,"D_29",29,"Diametr"
"5047_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",4,"D_26",26,"Diametr"
"5049_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",3,"D_31",31,"Diametr"
"5050_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",5,"D_29",29,"Diametr"
"5051_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Малая",6,"D_36",36,"Diametr"
"5056_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_27",27,"Diametr"
"5057_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_39",39,"Diametr"
"5058_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_40",40,"Diametr"
"5059_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",9,"D_20",20,"Diametr"
"5061_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",8,"D_26",26,"Diametr"
"5064_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",6,"D_26",26,"Diametr"
"5065_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_26",26,"Diametr"
"5067_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",6,"D_31",31,"Diametr"
"5068_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_33",33,"Diametr"
"5069_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",7,"D_23",23,"Diametr"
"5070_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_26",26,"Diametr"
"5071_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_34",34,"Diametr"
"5075_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_22",22,"Diametr"
"5076_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_37",37,"Diametr"
"5079_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_25",25,"Diametr"
"5081_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_42",42,"Diametr"
"5084_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_39",39,"Diametr"
"5086_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_34",34,"Diametr"
"5087_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_40",40,"Diametr"
"5089_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_37",37,"Diametr"
"5092_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",6,"D_27",27,"Diametr"
"5094_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_32",32,"Diametr"
"5095_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_33",33,"Diametr"
"5097_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",8,"D_30",30,"Diametr"
"5100_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",7,"D_33",33,"Diametr"
"5101_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_28",28,"Diametr"
"5104_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_27",27,"Diametr"
"5106_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_29",29,"Diametr"
"5108_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",3,"D_30",30,"Diametr"
"5110_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_31",31,"Diametr"
"5113_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",5,"D_26",26,"Diametr"
"5114_2021","Гага обыкновенная",2021-06-19,"Северный архипелаг","Сеннуха Большая",4,"D_35",35,"Diametr"
"4405_2021","Гага обыкновенная",2021-06-13,"Северный архипелаг","Начальная",4,"D_32",32,"Diametr"
"4451_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",8,"D_34",34,"Diametr"
"4462_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",7,"D_42",42,"Diametr"
"4469_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",4,"D_30",30,"Diametr"
"4472_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",4,"D_30",30,"Diametr"
"4474_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",4,"D_21",21,"Diametr"
"4479_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",4,"D_24",24,"Diametr"
"4485_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",4,"D_32",32,"Diametr"
"4490_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",4,"D_37",37,"Diametr"
"4491_2021","Гага обыкновенная",2021-06-17,"Северный архипелаг","Седловатая Княжегубская",5,"D_30",30,"Diametr"
